0.15,0.0,0.9961226099612261,0.0009696000096960001,0.0
0.15,0.010526315789473684,0.9945672099456722,0.0022119000221190004,0.0
0.15,0.021052631578947368,0.9976982099769821,0.653520506535205,0.00018180000181800002
0.15,0.031578947368421054,0.9976780099767801,0.82799800827998,0.010493900104939002
0.15,0.042105263157894736,0.998122409981224,0.8625804086258041,0.04152110041521101
0.15,0.05263157894736842,0.9973649099736491,0.869155508691555,0.07524500075245001
0.15,0.06315789473684211,0.998122409981224,0.842774308427743,0.117846801178468
0.15,0.07368421052631578,0.9975669099756691,0.838845408388454,0.13088590130885902
0.15,0.08421052631578947,0.9980113099801131,0.81355500813555,0.16610460166104601
0.15,0.09473684210526316,0.9982335099823352,0.820857308208573,0.16278170162781702
0.15,0.10526315789473684,0.9980113099801131,0.8160295081602951,0.172285801722858
0.15,0.11578947368421053,0.9970114099701142,0.8212411082124111,0.169356801693568
0.15,0.12631578947368421,0.9976780099767801,0.832492508324925,0.16213530162135303
0.15,0.1368421052631579,0.9981426099814261,0.8519451085194512,0.14342000143420003
0.15,0.14736842105263157,0.9982335099823352,0.862479408624794,0.133037201330372
0.15,0.15789473684210525,0.9975669099756691,0.8722865087228651,0.12407850124078501
0.15,0.16842105263157894,0.9974558099745581,0.8839823088398231,0.11382700113827002
0.15,0.17894736842105263,0.9976982099769821,0.9054044090540441,0.09327350093273501
0.15,0.18947368421052632,0.9971225099712251,0.919423209194232,0.07969910079699101
0.15,0.2,0.997789109977891,0.9268669092686691,0.071922100719221
