0.0,0.075,0.35950950359509504,0.9822957098229571,0.0
0.010526315789473684,0.075,0.6067979060679791,0.9626007096260072,0.023230000232300003
0.021052631578947368,0.075,0.7935469079354691,0.9317452093174521,0.050833300508333006
0.031578947368421054,0.075,0.8913452089134521,0.886386108863861,0.09676810096768101
0.042105263157894736,0.075,0.9325936093259362,0.8482788084827881,0.136481301364813
0.05263157894736842,0.075,0.961631109616311,0.7935368079353681,0.19047590190475902
0.06315789473684211,0.075,0.9719937097199371,0.6953345069533451,0.28089110280891105
0.07368421052631578,0.075,0.9813160098131601,0.6609339066093392,0.31738240317382405
0.08421052631578947,0.075,0.9884668098846681,0.6042123060421231,0.36717540367175405
0.09473684210526316,0.075,0.9910726099107261,0.49107210491072106,0.45626750456267506
0.10526315789473684,0.075,0.9942339099423392,0.48106300481063,0.4657514046575141
0.11578947368421053,0.075,0.9950318099503181,0.48734520487345206,0.463216304632163
0.12631578947368421,0.075,0.9963448099634481,0.46174170461741704,0.46895310468953105
0.1368421052631579,0.075,0.9954560099545602,0.45577260455772606,0.47477070474770705
0.14736842105263157,0.075,0.9983446099834461,0.4764271047642711,0.45590390455903906
0.15789473684210525,0.075,0.9982335099823352,0.44957120449571203,0.47931570479315705
0.16842105263157894,0.075,0.9984759099847591,0.4976472049764721,0.4387642043876421
0.17894736842105263,0.075,0.9991223099912231,0.47726540477265406,0.4502984045029841
0.18947368421052632,0.075,0.9987890099878901,0.4855171048551711,0.4539344045393441
0.2,0.075,0.9992334099923341,0.4692056046920561,0.45956010459560104
