0,0.0,0.075,0.9895559999999998,0.9895559999999998,0.0
1,0.010526315789473684,0.075,0.994109,0.9371660000000004,0.05171699999999998
2,0.021052631578947368,0.075,0.9963540000000004,0.8880710000000002,0.09943700000000004
3,0.03157894736842105,0.075,0.9977460000000002,0.8424330000000003,0.14298400000000006
4,0.042105263157894736,0.075,0.9985730000000004,0.8009920000000001,0.18207099999999996
5,0.05263157894736842,0.075,0.9990889999999999,0.7648429999999999,0.21476700000000004
6,0.06315789473684211,0.075,0.99941,0.7397940000000002,0.2374840000000001
7,0.07368421052631577,0.075,0.9996079999999996,0.7238130000000002,0.2511430000000001
8,0.08421052631578947,0.075,0.9997759999999992,0.7183969999999998,0.254773
9,0.09473684210526316,0.075,0.999844999999999,0.7214669999999999,0.25163499999999994
10,0.10526315789473684,0.075,0.9999029999999988,0.7274250000000001,0.245786
11,0.11578947368421053,0.075,0.9999429999999992,0.7378760000000001,0.2361250000000001
12,0.1263157894736842,0.075,0.9999619999999994,0.7497360000000002,0.225546
13,0.1368421052631579,0.075,0.9999709999999992,0.7588070000000002,0.2170900000000001
14,0.14736842105263154,0.075,0.9999809999999996,0.7685869999999997,0.2080710000000001
15,0.15789473684210525,0.075,0.9999889999999998,0.778107,0.19963499999999995
16,0.16842105263157894,0.075,0.9999909999999996,0.7854889999999998,0.19259900000000008
17,0.17894736842105266,0.075,0.9999959999999999,0.789999,0.1886390000000001
18,0.18947368421052632,0.075,0.999996,0.7983520000000001,0.180695
19,0.2,0.075,0.999997,0.8036549999999998,0.17581400000000005
0,0.0,0.075,0.990122,0.990122,0.0
1,0.010526315789473684,0.075,0.9942829999999996,0.936793,0.052313999999999986
2,0.021052631578947368,0.075,0.996662,0.8876400000000005,0.10024700000000004
3,0.03157894736842105,0.075,0.9979269999999996,0.8403820000000001,0.14541799999999994
4,0.042105263157894736,0.075,0.998628,0.7988559999999998,0.18451700000000001
5,0.05263157894736842,0.075,0.9991410000000004,0.762916,0.217371
6,0.06315789473684211,0.075,0.9994979999999996,0.7366310000000005,0.24102500000000016
7,0.07368421052631577,0.075,0.9996379999999992,0.7207020000000002,0.254254
8,0.08421052631578947,0.075,0.9997849999999991,0.7153419999999997,0.258202
9,0.09473684210526316,0.075,0.9998549999999988,0.7187450000000001,0.25462899999999994
10,0.10526315789473684,0.075,0.999924999999999,0.7265849999999997,0.247248
11,0.11578947368421053,0.075,0.9999449999999992,0.7362359999999998,0.23834299999999994
12,0.1263157894736842,0.075,0.9999699999999992,0.744732,0.230721
13,0.1368421052631579,0.075,0.9999809999999996,0.7563989999999998,0.21981
14,0.14736842105263154,0.075,0.9999859999999998,0.765162,0.211871
15,0.15789473684210525,0.075,0.9999839999999998,0.77388,0.2039430000000001
16,0.16842105263157894,0.075,0.9999869999999998,0.782157,0.1963049999999999
17,0.17894736842105266,0.075,0.999997,0.7881020000000001,0.19097
18,0.18947368421052632,0.075,0.999997,0.794079,0.18547900000000006
19,0.2,0.075,0.999995,0.8015840000000002,0.178411
